Time(ps);Dl = 0;Dl = 1;Dl = 2;Dl = 3;Dl = 4;Dl = 5;Dl = 6;Dl = 7;Dl = 8;Dl = 9;Dl = 10;Dl = 11;Dl = 12;Dl = 13;Dl = 14;Dl = 15;Dl = 16;Dl = 17;Dl = 18;Dl = 19;Dl = 20;Dl = 21;Dl = 22;Dl = 23;Dl = 24;Dl = 25;Dl = 26;Dl = 27;Dl = 28
4.589832;1.1087E-09;8.9574E-10;5.42188E-10;3.03423E-10;1.88273E-10;1.26148E-10;8.9845E-11;6.70439E-11;5.18649E-11;4.12799E-11;3.36169E-11;2.76065E-11;2.32914E-11;1.99116E-11;1.72157E-11;1.4916E-11;1.32372E-11;1.16658E-11;1.0425E-11;9.37187E-12;8.47051E-12;7.69312E-12;7.01797E-12;6.39556E-12;5.88073E-12;5.42563E-12;5.02139E-12;4.6607E-12;4.33753E-12
4.687488;1.16015E-09;9.3661E-10;5.66082E-10;3.16427E-10;1.96232E-10;1.31443E-10;9.36008E-11;6.98397E-11;5.40242E-11;4.29966E-11;3.50138E-11;2.87529E-11;2.42582E-11;2.07378E-11;1.79298E-11;1.55346E-11;1.37861E-11;1.21495E-11;1.08571E-11;9.76032E-12;8.82157E-12;8.01193E-12;7.30879E-12;6.66056E-12;6.12439E-12;5.65043E-12;5.22943E-12;4.85379E-12;4.51722E-12
4.785144;1.21386E-09;9.79233E-10;5.90958E-10;3.29948E-10;2.04503E-10;1.36943E-10;9.7502E-11;7.27433E-11;5.62666E-11;4.47793E-11;3.64643E-11;2.99433E-11;2.52621E-11;2.15957E-11;1.86714E-11;1.6177E-11;1.4356E-11;1.26517E-11;1.13058E-11;1.01637E-11;9.18608E-12;8.34296E-12;7.61075E-12;6.93573E-12;6.37738E-12;5.88384E-12;5.44544E-12;5.05427E-12;4.70379E-12
4.8828;1.26992E-09;1.02368E-09;6.16854E-10;3.44006E-10;2.13096E-10;1.42657E-10;1.01554E-10;7.57586E-11;5.85952E-11;4.66303E-11;3.79705E-11;3.11793E-11;2.63044E-11;2.24864E-11;1.94413E-11;1.68438E-11;1.49477E-11;1.31731E-11;1.17717E-11;1.05824E-11;9.56452E-12;8.68664E-12;7.92424E-12;7.2214E-12;6.64004E-12;6.12616E-12;5.6697E-12;5.26241E-12;4.8975E-12
4.980456;1.32841E-09;1.07002E-09;6.43808E-10;3.58619E-10;2.22024E-10;1.48591E-10;1.05761E-10;7.88894E-11;6.10128E-11;4.85521E-11;3.95341E-11;3.24625E-11;2.73865E-11;2.34111E-11;2.02405E-11;1.75361E-11;1.5562E-11;1.37143E-11;1.22553E-11;1.10171E-11;9.95737E-12;9.0434E-12;8.24967E-12;7.51795E-12;6.9127E-12;6.3777E-12;5.90249E-12;5.47848E-12;5.09857E-12
5.078112;1.38945E-09;1.11833E-09;6.7186E-10;3.73807E-10;2.31298E-10;1.54753E-10;1.10129E-10;8.21399E-11;6.35226E-11;5.05471E-11;4.11572E-11;3.37945E-11;2.85097E-11;2.43709E-11;2.10701E-11;1.82547E-11;1.61995E-11;1.42761E-11;1.27573E-11;1.14683E-11;1.03651E-11;9.4137E-12;8.58745E-12;7.82574E-12;7.19571E-12;6.63879E-12;6.14411E-12;5.70273E-12;5.30727E-12
5.175768;1.45314E-09;1.1687E-09;7.0105E-10;3.89592E-10;2.4093E-10;1.61152E-10;1.14664E-10;8.5514E-11;6.61278E-11;5.26178E-11;4.28419E-11;3.51769E-11;2.96754E-11;2.53671E-11;2.19311E-11;1.90005E-11;1.68612E-11;1.48591E-11;1.32782E-11;1.19366E-11;1.07883E-11;9.79801E-12;8.938E-12;8.14518E-12;7.48941E-12;6.90975E-12;6.39487E-12;5.93547E-12;5.52386E-12
5.273424;1.51957E-09;1.22119E-09;7.31422E-10;4.05993E-10;2.50934E-10;1.67795E-10;1.19372E-10;8.90162E-11;6.88316E-11;5.47669E-11;4.45903E-11;3.66116E-11;3.08852E-11;2.64008E-11;2.28246E-11;1.97744E-11;1.75479E-11;1.54641E-11;1.38188E-11;1.24225E-11;1.12274E-11;1.01968E-11;9.30175E-12;8.47664E-12;7.79417E-12;7.19091E-12;6.65507E-12;6.17697E-12;5.74861E-12
5.37108;1.58887E-09;1.27589E-09;7.63019E-10;4.23035E-10;2.61321E-10;1.74691E-10;1.24258E-10;9.26507E-11;7.16374E-11;5.69969E-11;4.64045E-11;3.81002E-11;3.21404E-11;2.74734E-11;2.37516E-11;2.05774E-11;1.82603E-11;1.60919E-11;1.43797E-11;1.29266E-11;1.1683E-11;1.06105E-11;9.67916E-12;8.82056E-12;8.11038E-12;7.48263E-12;6.92504E-12;6.42754E-12;5.98179E-12
5.468736;1.66114E-09;1.33289E-09;7.95886E-10;4.40738E-10;2.72105E-10;1.81848E-10;1.29329E-10;9.64222E-11;7.45488E-11;5.93106E-11;4.82867E-11;3.96447E-11;3.34427E-11;2.85862E-11;2.47134E-11;2.14104E-11;1.89995E-11;1.67431E-11;1.49615E-11;1.34496E-11;1.21557E-11;1.10398E-11;1.00707E-11;9.17734E-12;8.43842E-12;7.78527E-12;7.20512E-12;6.68748E-12;6.2237E-12
5.566392;1.73651E-09;1.39229E-09;8.3007E-10;4.59127E-10;2.833E-10;1.89277E-10;1.3459E-10;1.00335E-10;7.75692E-11;6.1711E-11;5.02394E-11;4.12468E-11;3.47936E-11;2.97406E-11;2.57111E-11;2.22746E-11;1.97662E-11;1.74187E-11;1.55651E-11;1.39922E-11;1.2646E-11;1.1485E-11;1.04768E-11;9.54742E-12;8.77869E-12;8.09918E-12;7.49563E-12;6.95711E-12;6.47462E-12
5.664048;1.81511E-09;1.45416E-09;8.6562E-10;4.78225E-10;2.9492E-10;1.96984E-10;1.40049E-10;1.04395E-10;8.07025E-11;6.42009E-11;5.22648E-11;4.29087E-11;3.61948E-11;3.09379E-11;2.67459E-11;2.31708E-11;2.05614E-11;1.81193E-11;1.61911E-11;1.45549E-11;1.31545E-11;1.19468E-11;1.08981E-11;9.93125E-12;9.1316E-12;8.42476E-12;7.79693E-12;7.23676E-12;6.73486E-12
5.761704;1.89705E-09;1.51861E-09;9.02584E-10;4.98058E-10;3.0698E-10;2.04982E-10;1.45712E-10;1.08605E-10;8.39523E-11;6.67834E-11;5.43654E-11;4.46322E-11;3.7648E-11;3.21796E-11;2.78191E-11;2.41003E-11;2.1386E-11;1.88459E-11;1.68403E-11;1.51384E-11;1.36818E-11;1.24257E-11;1.13349E-11;1.03293E-11;9.49757E-12;8.76239E-12;8.10939E-12;7.52675E-12;7.00474E-12
5.85936;1.98247E-09;1.58574E-09;9.41015E-10;5.1865E-10;3.19495E-10;2.13278E-10;1.51586E-10;1.12972E-10;8.73226E-11;6.94614E-11;5.65438E-11;4.64194E-11;3.91549E-11;3.34671E-11;2.89319E-11;2.50641E-11;2.22411E-11;1.95994E-11;1.75135E-11;1.57435E-11;1.42286E-11;1.29223E-11;1.17878E-11;1.0742E-11;9.87704E-12;9.11248E-12;8.43337E-12;7.82745E-12;7.28457E-12
5.957016;2.07151E-09;1.65565E-09;9.80967E-10;5.40029E-10;3.3248E-10;2.21884E-10;1.57677E-10;1.17501E-10;9.08175E-11;7.22383E-11;5.88025E-11;4.82725E-11;4.07173E-11;3.48021E-11;3.00856E-11;2.60634E-11;2.31277E-11;2.03805E-11;1.82114E-11;1.63708E-11;1.47956E-11;1.34371E-11;1.22574E-11;1.11699E-11;1.02705E-11;9.47543E-12;8.76926E-12;8.1392E-12;7.57469E-12
6.054672;2.16432E-09;1.72845E-09;1.02249E-09;5.62221E-10;3.45951E-10;2.30809E-10;1.63994E-10;1.22197E-10;9.4441E-11;7.51174E-11;6.11442E-11;5.01937E-11;4.23371E-11;3.61861E-11;3.12817E-11;2.70993E-11;2.40468E-11;2.11903E-11;1.89349E-11;1.70211E-11;1.53832E-11;1.39708E-11;1.27442E-11;1.16135E-11;1.06783E-11;9.85168E-12;9.11745E-12;8.46236E-12;7.87543E-12
6.152328;2.26103E-09;1.80424E-09;1.06565E-09;5.85255E-10;3.59925E-10;2.40065E-10;1.70544E-10;1.27065E-10;9.81974E-11;7.81019E-11;6.35716E-11;5.21851E-11;4.4016E-11;3.76206E-11;3.25214E-11;2.81731E-11;2.49995E-11;2.20296E-11;1.96849E-11;1.76952E-11;1.59924E-11;1.45239E-11;1.32488E-11;1.20733E-11;1.1101E-11;1.02417E-11;9.47836E-12;8.79732E-12;8.18714E-12
6.249984;2.36181E-09;1.88314E-09;1.1105E-09;6.09159E-10;3.74418E-10;2.49662E-10;1.77334E-10;1.32112E-10;1.02091E-10;8.11954E-11;6.60875E-11;5.42491E-11;4.57562E-11;3.91074E-11;3.38064E-11;2.92859E-11;2.59868E-11;2.28995E-11;2.04621E-11;1.83937E-11;1.66237E-11;1.50972E-11;1.37717E-11;1.25498E-11;1.15391E-11;1.06458E-11;9.85238E-12;9.14446E-12;8.5102E-12
6.34764;2.46681E-09;1.96527E-09;1.15709E-09;6.33963E-10;3.89448E-10;2.59612E-10;1.84373E-10;1.37343E-10;1.06127E-10;8.44014E-11;6.86949E-11;5.63881E-11;4.75595E-11;4.06482E-11;3.51379E-11;3.04392E-11;2.70099E-11;2.3801E-11;2.12675E-11;1.91176E-11;1.72778E-11;1.56913E-11;1.43135E-11;1.30435E-11;1.19931E-11;1.10646E-11;1.024E-11;9.50418E-12;8.84495E-12
6.445296;2.5762E-09;2.05076E-09;1.2055E-09;6.59698E-10;4.05033E-10;2.69926E-10;1.91668E-10;1.42764E-10;1.10309E-10;8.77236E-11;7.13968E-11;5.86046E-11;4.94281E-11;4.22447E-11;3.65176E-11;3.16341E-11;2.807E-11;2.4735E-11;2.21019E-11;1.98677E-11;1.79557E-11;1.63068E-11;1.4875E-11;1.35551E-11;1.24635E-11;1.14986E-11;1.06415E-11;9.87688E-12;9.1918E-12
6.542952;2.69015E-09;2.13972E-09;1.25579E-09;6.86394E-10;4.21191E-10;2.80616E-10;1.99228E-10;1.48381E-10;1.14642E-10;9.11659E-11;7.41961E-11;6.09009E-11;5.1364E-11;4.38987E-11;3.7947E-11;3.2872E-11;2.91683E-11;2.57026E-11;2.29665E-11;2.06447E-11;1.86579E-11;1.69445E-11;1.54566E-11;1.40851E-11;1.29508E-11;1.19481E-11;1.10576E-11;1.0263E-11;9.55112E-12
6.640608;2.80883E-09;2.23229E-09;1.30802E-09;7.14085E-10;4.37941E-10;2.91695E-10;2.07062E-10;1.54201E-10;1.19132E-10;9.4732E-11;7.70961E-11;6.32798E-11;5.33695E-11;4.56121E-11;3.94277E-11;3.41544E-11;3.0306E-11;2.6705E-11;2.3862E-11;2.14497E-11;1.93852E-11;1.7605E-11;1.60591E-11;1.46341E-11;1.34555E-11;1.24138E-11;1.14885E-11;1.0663E-11;9.92332E-12
6.738264;2.93242E-09;2.3286E-09;1.36226E-09;7.42804E-10;4.55303E-10;3.03175E-10;2.15178E-10;1.6023E-10;1.23782E-10;9.8426E-11;8.01E-11;6.57439E-11;5.54467E-11;4.73868E-11;4.09613E-11;3.54826E-11;3.14843E-11;2.77432E-11;2.47895E-11;2.22833E-11;2.01386E-11;1.82891E-11;1.66831E-11;1.52027E-11;1.39783E-11;1.28961E-11;1.19348E-11;1.10772E-11;1.03088E-11
6.83592;3.06112E-09;2.42879E-09;1.41858E-09;7.72585E-10;4.73296E-10;3.1507E-10;2.23586E-10;1.66476E-10;1.28599E-10;1.02252E-10;8.32112E-11;6.82958E-11;5.7598E-11;4.92247E-11;4.25496E-11;3.68581E-11;3.27047E-11;2.88183E-11;2.57501E-11;2.31467E-11;2.09188E-11;1.89976E-11;1.73294E-11;1.57916E-11;1.45197E-11;1.33955E-11;1.2397E-11;1.15062E-11;1.0708E-11
6.933576;3.19513E-09;2.53301E-09;1.47705E-09;8.03463E-10;4.91942E-10;3.27392E-10;2.32295E-10;1.72944E-10;1.33588E-10;1.06214E-10;8.6433E-11;7.09385E-11;5.98258E-11;5.11279E-11;4.41943E-11;3.82825E-11;3.39683E-11;2.99316E-11;2.67447E-11;2.40407E-11;2.17267E-11;1.97312E-11;1.79985E-11;1.64013E-11;1.50803E-11;1.39127E-11;1.28756E-11;1.19504E-11;1.11214E-11
7.031232;3.33463E-09;2.6414E-09;1.53775E-09;8.35476E-10;5.11261E-10;3.40156E-10;2.41315E-10;1.79643E-10;1.38754E-10;1.10317E-10;8.9769E-11;7.36748E-11;6.21324E-11;5.30985E-11;4.58971E-11;3.97572E-11;3.52766E-11;3.10843E-11;2.77746E-11;2.49663E-11;2.25631E-11;2.04908E-11;1.86913E-11;1.70326E-11;1.56607E-11;1.44481E-11;1.33711E-11;1.24102E-11;1.15494E-11
7.128888;3.47985E-09;2.75412E-09;1.60076E-09;8.68659E-10;5.31276E-10;3.53375E-10;2.50655E-10;1.86578E-10;1.44102E-10;1.14565E-10;9.32227E-11;7.65076E-11;6.45203E-11;5.51385E-11;4.766E-11;4.12839E-11;3.6631E-11;3.22775E-11;2.88406E-11;2.59244E-11;2.3429E-11;2.12771E-11;1.94085E-11;1.76861E-11;1.62615E-11;1.50024E-11;1.38841E-11;1.28863E-11;1.19924E-11
7.226544;3.631E-09;2.87133E-09;1.66615E-09;9.03052E-10;5.52007E-10;3.67064E-10;2.60326E-10;1.93759E-10;1.49639E-10;1.18962E-10;9.6798E-11;7.944E-11;6.69922E-11;5.72502E-11;4.94848E-11;4.28642E-11;3.8033E-11;3.35127E-11;2.99441E-11;2.69162E-11;2.43252E-11;2.20909E-11;2.01508E-11;1.83625E-11;1.68834E-11;1.55761E-11;1.4415E-11;1.33791E-11;1.24509E-11
7.3242;3.7883E-09;2.9932E-09;1.73401E-09;9.38694E-10;5.7348E-10;3.81239E-10;2.70338E-10;2.01193E-10;1.55371E-10;1.23513E-10;1.00499E-10;8.2475E-11;6.95505E-11;5.94358E-11;5.13734E-11;4.44998E-11;3.94839E-11;3.4791E-11;3.10862E-11;2.79427E-11;2.52528E-11;2.29332E-11;2.09191E-11;1.90625E-11;1.75271E-11;1.61699E-11;1.49645E-11;1.38891E-11;1.29255E-11
7.421856;3.95199E-09;3.11988E-09;1.80442E-09;9.75626E-10;5.95716E-10;3.95914E-10;2.80702E-10;2.08887E-10;1.61303E-10;1.28224E-10;1.04328E-10;8.5616E-11;7.21981E-11;6.16976E-11;5.33279E-11;4.61923E-11;4.09855E-11;3.61138E-11;3.2268E-11;2.90049E-11;2.62127E-11;2.38049E-11;2.17141E-11;1.9787E-11;1.81931E-11;1.67843E-11;1.55331E-11;1.44168E-11;1.34166E-11
7.519512;4.12231E-09;3.25156E-09;1.87746E-09;1.01389E-09;6.18741E-10;4.11105E-10;2.91428E-10;2.16849E-10;1.67442E-10;1.33098E-10;1.08291E-10;8.88662E-11;7.49377E-11;6.40379E-11;5.53502E-11;4.79436E-11;4.25391E-11;3.74826E-11;3.34908E-11;3.0104E-11;2.72058E-11;2.47067E-11;2.25367E-11;2.05365E-11;1.88822E-11;1.74201E-11;1.61214E-11;1.49628E-11;1.39248E-11
7.617168;4.2995E-09;3.38842E-09;1.95324E-09;1.05353E-09;6.4258E-10;4.26828E-10;3.02529E-10;2.25089E-10;1.73794E-10;1.38142E-10;1.12392E-10;9.2229E-11;7.77722E-11;6.64593E-11;5.74424E-11;4.97555E-11;4.41465E-11;3.88986E-11;3.47559E-11;3.1241E-11;2.82333E-11;2.56398E-11;2.33878E-11;2.1312E-11;1.95952E-11;1.80778E-11;1.67301E-11;1.55277E-11;1.44505E-11
7.714824;4.48383E-09;3.53065E-09;2.03183E-09;1.09458E-09;6.67257E-10;4.431E-10;3.14016E-10;2.33614E-10;1.80366E-10;1.4336E-10;1.16634E-10;9.57077E-11;8.07044E-11;6.89641E-11;5.96068E-11;5.16298E-11;4.58092E-11;4.03635E-11;3.60646E-11;3.24172E-11;2.92962E-11;2.66049E-11;2.42681E-11;2.21141E-11;2.03327E-11;1.87582E-11;1.73597E-11;1.6112E-11;1.49942E-11
7.81248;4.67555E-09;3.67843E-09;2.11333E-09;1.1371E-09;6.92799E-10;4.59938E-10;3.259E-10;2.42434E-10;1.87164E-10;1.48758E-10;1.21021E-10;9.93061E-11;8.37373E-11;7.15549E-11;6.18455E-11;5.35685E-11;4.7529E-11;4.18786E-11;3.74182E-11;3.36338E-11;3.03955E-11;2.76032E-11;2.51786E-11;2.29438E-11;2.10955E-11;1.94618E-11;1.80109E-11;1.67164E-11;1.55567E-11
7.910136;4.87494E-09;3.83197E-09;2.19784E-09;1.18113E-09;7.19234E-10;4.77359E-10;3.38194E-10;2.51557E-10;1.94196E-10;1.5434E-10;1.2556E-10;1.03028E-10;8.68741E-11;7.42344E-11;6.41608E-11;5.55734E-11;4.93076E-11;4.34455E-11;3.8818E-11;3.48919E-11;3.15324E-11;2.86356E-11;2.61203E-11;2.38018E-11;2.18843E-11;2.01896E-11;1.86843E-11;1.73414E-11;1.61383E-11
8.007792;5.08228E-09;3.99148E-09;2.28546E-09;1.22672E-09;7.46588E-10;4.95381E-10;3.50911E-10;2.60992E-10;2.01468E-10;1.60114E-10;1.30253E-10;1.06876E-10;9.01178E-11;7.70052E-11;6.6555E-11;5.76466E-11;5.11468E-11;4.50658E-11;4.02655E-11;3.61929E-11;3.2708E-11;2.97031E-11;2.7094E-11;2.4689E-11;2.27E-11;2.0942E-11;1.93807E-11;1.79877E-11;1.67397E-11
8.105448;5.29788E-09;4.15716E-09;2.3763E-09;1.27392E-09;7.74891E-10;5.14023E-10;3.64062E-10;2.7075E-10;2.08988E-10;1.66084E-10;1.35105E-10;1.10856E-10;9.34717E-11;7.98701E-11;6.90304E-11;5.97903E-11;5.30484E-11;4.6741E-11;4.17622E-11;3.7538E-11;3.39235E-11;3.08068E-11;2.81007E-11;2.56063E-11;2.35433E-11;2.17201E-11;2.01007E-11;1.86559E-11;1.73615E-11
8.203104;5.52203E-09;4.32923E-09;2.47045E-09;1.32277E-09;8.0417E-10;5.33304E-10;3.77663E-10;2.80839E-10;2.16764E-10;1.72256E-10;1.40122E-10;1.1497E-10;9.69391E-11;8.2832E-11;7.15896E-11;6.20063E-11;5.50142E-11;4.84729E-11;4.33094E-11;3.89286E-11;3.518E-11;3.19478E-11;2.91414E-11;2.65545E-11;2.44152E-11;2.25243E-11;2.0845E-11;1.93467E-11;1.80044E-11
8.30076;5.75504E-09;4.50792E-09;2.56804E-09;1.37333E-09;8.34457E-10;5.53242E-10;3.91725E-10;2.91271E-10;2.24802E-10;1.78637E-10;1.45309E-10;1.19222E-10;1.00523E-10;8.58936E-11;7.42349E-11;6.42971E-11;5.70463E-11;5.0263E-11;4.49086E-11;4.03659E-11;3.64789E-11;3.31273E-11;3.02171E-11;2.75347E-11;2.53163E-11;2.33557E-11;2.16143E-11;2.00607E-11;1.86688E-11
8.398416;5.99723E-09;4.69346E-09;2.66916E-09;1.42566E-09;8.65782E-10;5.73858E-10;4.06263E-10;3.02054E-10;2.33111E-10;1.85232E-10;1.5067E-10;1.23618E-10;1.04228E-10;8.9058E-11;7.69691E-11;6.66646E-11;5.91465E-11;5.21133E-11;4.65615E-11;4.18515E-11;3.78213E-11;3.43462E-11;3.13289E-11;2.85478E-11;2.62477E-11;2.42149E-11;2.24094E-11;2.07986E-11;1.93555E-11
8.496072;6.24895E-09;4.8861E-09;2.77394E-09;1.4798E-09;8.98176E-10;5.95172E-10;4.21291E-10;3.132E-10;2.41699E-10;1.92049E-10;1.5621E-10;1.28161E-10;1.08057E-10;9.23282E-11;7.97946E-11;6.91113E-11;6.13169E-11;5.40253E-11;4.82696E-11;4.33866E-11;3.92085E-11;3.56059E-11;3.24778E-11;2.95946E-11;2.72102E-11;2.51028E-11;2.3231E-11;2.15612E-11;2.00651E-11
8.593728;6.51053E-09;5.08607E-09;2.88249E-09;1.53582E-09;9.31672E-10;6.17205E-10;4.36824E-10;3.24719E-10;2.50575E-10;1.99093E-10;1.61935E-10;1.32855E-10;1.12013E-10;9.57074E-11;8.27142E-11;7.16395E-11;6.35596E-11;5.60009E-11;5.00346E-11;4.49729E-11;4.06418E-11;3.69074E-11;3.36649E-11;3.06763E-11;2.82047E-11;2.60202E-11;2.408E-11;2.23491E-11;2.07984E-11
8.691384;6.78234E-09;5.29364E-09;2.99494E-09;1.59376E-09;9.66303E-10;6.39978E-10;4.52876E-10;3.36622E-10;2.59745E-10;2.06372E-10;1.6785E-10;1.37705E-10;1.161E-10;9.91986E-11;8.57307E-11;7.42515E-11;6.58766E-11;5.80421E-11;5.18581E-11;4.66117E-11;4.21227E-11;3.82521E-11;3.48914E-11;3.17938E-11;2.92321E-11;2.6968E-11;2.49571E-11;2.31631E-11;2.15559E-11
8.78904;7.06474E-09;5.50907E-09;3.11141E-09;1.6537E-09;1.0021E-09;6.63513E-10;4.69463E-10;3.48921E-10;2.6922E-10;2.13891E-10;1.73962E-10;1.42716E-10;1.20323E-10;1.02805E-10;8.88469E-11;7.69498E-11;6.82702E-11;6.01506E-11;5.37417E-11;4.83046E-11;4.36524E-11;3.96412E-11;3.61584E-11;3.29482E-11;3.02934E-11;2.79471E-11;2.58632E-11;2.4004E-11;2.23384E-11
8.886696;7.35811E-09;5.73263E-09;3.23202E-09;1.71568E-09;1.0391E-09;6.87833E-10;4.866E-10;3.61626E-10;2.79008E-10;2.21659E-10;1.80274E-10;1.47892E-10;1.24684E-10;1.06531E-10;9.20656E-11;7.97368E-11;7.07424E-11;6.23285E-11;5.56874E-11;5.00532E-11;4.52325E-11;4.10759E-11;3.7467E-11;3.41406E-11;3.13897E-11;2.89583E-11;2.6799E-11;2.48725E-11;2.31467E-11
8.984352;7.66284E-09;5.96459E-09;3.35692E-09;1.77978E-09;1.07734E-09;7.1296E-10;5.04304E-10;3.74751E-10;2.89118E-10;2.29682E-10;1.86794E-10;1.53237E-10;1.29189E-10;1.10378E-10;9.53898E-11;8.26153E-11;7.32957E-11;6.45778E-11;5.76967E-11;5.18591E-11;4.68643E-11;4.25577E-11;3.88184E-11;3.5372E-11;3.25218E-11;3.00027E-11;2.77655E-11;2.57695E-11;2.39813E-11
9.082008;7.97933E-09;6.20526E-09;3.48624E-09;1.84605E-09;1.11686E-09;7.38918E-10;5.22591E-10;3.88307E-10;2.99559E-10;2.37968E-10;1.93528E-10;1.58757E-10;1.33841E-10;1.14351E-10;9.88226E-11;8.55876E-11;7.59324E-11;6.69005E-11;5.97716E-11;5.37239E-11;4.85493E-11;4.40877E-11;4.0214E-11;3.66435E-11;3.36908E-11;3.10812E-11;2.87635E-11;2.66957E-11;2.48433E-11
9.179664;8.30801E-09;6.45492E-09;3.62011E-09;1.91456E-09;1.15769E-09;7.65732E-10;5.41477E-10;4.02305E-10;3.10341E-10;2.46524E-10;2.0048E-10;1.64457E-10;1.38644E-10;1.18454E-10;1.02367E-10;8.86567E-11;7.86547E-11;6.92986E-11;6.1914E-11;5.56493E-11;5.02891E-11;4.56675E-11;4.16549E-11;3.79564E-11;3.48978E-11;3.21947E-11;2.97939E-11;2.7652E-11;2.57332E-11
9.27732;8.64931E-09;6.71387E-09;3.75868E-09;1.98538E-09;1.19987E-09;7.93424E-10;5.6098E-10;4.1676E-10;3.21474E-10;2.55357E-10;2.07659E-10;1.70342E-10;1.43603E-10;1.22689E-10;1.06026E-10;9.18251E-11;8.14652E-11;7.17745E-11;6.41257E-11;5.7637E-11;5.20852E-11;4.72984E-11;4.31424E-11;3.93118E-11;3.61439E-11;3.33442E-11;3.08576E-11;2.86393E-11;2.66519E-11
9.374976;9.00367E-09;6.98245E-09;3.9021E-09;2.05857E-09;1.24344E-09;8.22022E-10;5.81118E-10;4.31684E-10;3.32967E-10;2.64477E-10;2.15069E-10;1.76417E-10;1.48723E-10;1.27062E-10;1.09804E-10;9.50957E-11;8.43664E-11;7.43301E-11;6.64087E-11;5.96888E-11;5.39392E-11;4.89819E-11;4.46778E-11;4.07108E-11;3.74302E-11;3.45307E-11;3.19556E-11;2.96583E-11;2.76002E-11
9.472632;9.37154E-09;7.26096E-09;4.05051E-09;2.1342E-09;1.28843E-09;8.51551E-10;6.01908E-10;4.47091E-10;3.44832E-10;2.73891E-10;2.22718E-10;1.82688E-10;1.54006E-10;1.31574E-10;1.13702E-10;9.84715E-11;8.73608E-11;7.69678E-11;6.87651E-11;6.18065E-11;5.58527E-11;5.07195E-11;4.62626E-11;4.21548E-11;3.87577E-11;3.57553E-11;3.30889E-11;3.07101E-11;2.85789E-11
9.570288;9.75341E-09;7.54974E-09;4.20408E-09;2.21236E-09;1.3349E-09;8.82037E-10;6.2337E-10;4.62993E-10;3.57077E-10;2.83606E-10;2.30612E-10;1.89159E-10;1.5946E-10;1.36231E-10;1.17726E-10;1.01955E-10;9.04509E-11;7.969E-11;7.11968E-11;6.39919E-11;5.78275E-11;5.25126E-11;4.7898E-11;4.36449E-11;4.01276E-11;3.70191E-11;3.42584E-11;3.17954E-11;2.95889E-11
9.667944;1.01498E-08;7.84914E-09;4.36295E-09;2.2931E-09;1.38289E-09;9.13508E-10;6.45521E-10;4.79405E-10;3.69715E-10;2.93632E-10;2.38758E-10;1.95837E-10;1.65087E-10;1.41037E-10;1.21878E-10;1.0555E-10;9.36396E-11;8.24988E-11;7.3706E-11;6.62469E-11;5.98651E-11;5.43628E-11;4.95855E-11;4.51825E-11;4.15412E-11;3.83232E-11;3.54651E-11;3.29154E-11;3.06311E-11
9.7656;1.05611E-08;8.15951E-09;4.5273E-09;2.3765E-09;1.43243E-09;9.4599E-10;6.68381E-10;4.96341E-10;3.82755E-10;3.03978E-10;2.47164E-10;2.02727E-10;1.70892E-10;1.45996E-10;1.26161E-10;1.09259E-10;9.69294E-11;8.53968E-11;7.62948E-11;6.85735E-11;6.19674E-11;5.62716E-11;5.13265E-11;4.67688E-11;4.29997E-11;3.96685E-11;3.67101E-11;3.40708E-11;3.17064E-11
9.863256;1.09879E-08;8.48122E-09;4.69729E-09;2.46265E-09;1.48356E-09;9.79513E-10;6.91971E-10;5.13815E-10;3.96209E-10;3.14651E-10;2.55836E-10;2.09836E-10;1.76882E-10;1.51111E-10;1.3058E-10;1.13085E-10;1.00323E-10;8.83864E-11;7.89654E-11;7.09736E-11;6.4136E-11;5.82408E-11;5.31226E-11;4.84052E-11;4.45041E-11;4.10564E-11;3.79944E-11;3.52628E-11;3.28155E-11
9.960912;1.14308E-08;8.81464E-09;4.8731E-09;2.55162E-09;1.53635E-09;1.01411E-09;7.16309E-10;5.31843E-10;4.10088E-10;3.25661E-10;2.64781E-10;2.17168E-10;1.8306E-10;1.56387E-10;1.35139E-10;1.17032E-10;1.03824E-10;9.14701E-11;8.17201E-11;7.34492E-11;6.6373E-11;6.0272E-11;5.49751E-11;5.00932E-11;4.6056E-11;4.24879E-11;3.93192E-11;3.64922E-11;3.39596E-11
10.058568;1.18903E-08;9.16015E-09;5.05489E-09;2.64349E-09;1.59082E-09;1.0498E-09;7.41417E-10;5.5044E-10;4.24405E-10;3.37018E-10;2.74007E-10;2.24731E-10;1.89432E-10;1.61829E-10;1.3984E-10;1.21102E-10;1.07434E-10;9.46504E-11;8.45611E-11;7.60024E-11;6.868E-11;6.23668E-11;5.68857E-11;5.1834E-11;4.76564E-11;4.39643E-11;4.06854E-11;3.77601E-11;3.51395E-11
10.156224;1.23669E-08;9.51816E-09;5.24285E-09;2.73834E-09;1.64703E-09;1.08662E-09;7.67316E-10;5.69621E-10;4.3917E-10;3.48731E-10;2.83522E-10;2.3253E-10;1.96004E-10;1.67441E-10;1.44688E-10;1.253E-10;1.11158E-10;9.79301E-11;8.74907E-11;7.86353E-11;7.1059E-11;6.4527E-11;5.88559E-11;5.36291E-11;4.93067E-11;4.54868E-11;4.20942E-11;3.90676E-11;3.63562E-11
